tick,y,velX,velY,velZ,onGround,isFall
1091,68.1,0.0,0.0,0.0,false,false
1092,68.1,0.0,-0.0784000015258789,0.0,false,false
1093,68.0625,0.0,-0.0784000015258789,0.0,true,false
1094,68.0625,0.0,-0.0784000015258789,0.0,true,false
1095,68.0625,0.0,-0.0784000015258789,0.0,true,false
1096,68.0625,0.0,-0.0784000015258789,0.0,true,false
1097,68.0625,0.0,-0.0784000015258789,0.0,true,false
1098,68.0625,0.0,-0.0784000015258789,0.0,true,false
1099,68.0625,0.0,-0.0784000015258789,0.0,true,false
1100,68.0625,0.0,-0.0784000015258789,0.0,true,false
1101,68.0625,0.0,-0.0784000015258789,0.0,true,false
1102,68.0625,0.0,-0.0784000015258789,0.0,true,false
1103,68.0625,0.0,-0.0784000015258789,0.0,true,false
1104,68.0625,0.0,-0.0784000015258789,0.0,true,false
1105,68.0625,0.0,-0.0784000015258789,0.0,true,false
1106,68.0625,0.0030952776147987336,-0.0784000015258789,0.0641346672037321,true,false
1107,68.0625,0.006992322595906124,-0.0784000015258789,0.11832094316650277,true,false
1108,68.0625,0.010094097267431823,-0.0784000015258789,0.14783884425670318,true,false
1109,68.0625,0.012210532481034231,-0.0784000015258789,0.16392261366336072,true,false
1110,68.0625,0.013429920681051057,-0.0784000015258789,0.17269918339253795,true,false
1111,68.0625,0.014151540696092745,-0.0784000015258789,0.17748662862688533,true,false
1112,68.0,0.014545545270070173,-0.0784000015258789,0.1801005740284556,true,false
1113,68.0,0.014880305907989692,-0.0784000015258789,0.1815178824650297,true,false
1114,68.0,0.015246495855200604,-0.0784000015258789,0.18227621484994774,true,false
1115,68.0,0.01593270374301508,-0.0784000015258789,0.18264714303652185,true,false
1116,68.0,0.016976558261052575,-0.0784000015258789,0.18278564209269016,true,false
1117,68.0,0.01779333116691852,-0.0784000015258789,0.1828362714116492,true,false
1118,67.92159999847412,0.01823928922532053,-0.1552320045166016,0.18286391502301172,false,false
1119,67.76636799395752,0.03492580956916906,-0.230527368912964,0.1813683547581972,false,false
1120,67.53584062504456,0.05003428782131576,-0.30431682745754424,0.18010034161477317,false,false
1121,67.5,0.0476113599157701,-0.0784000015258789,0.18698441867971935,true,false
1122,67.5,0.03244764378747856,-0.0784000015258789,0.18531566285041523,true,false
1123,67.42159999847412,0.02307462188882852,-0.1552320045166016,0.18448219222403744,false,false
1124,67.26636799395752,0.022384235366200114,-0.230527368912964,0.1910239850631628,false,false
1125,67.03584062504456,0.021755983612502156,-0.30431682745754424,0.19697701671833218,false,false
1126,67.0,0.021184274500160458,-0.0784000015258789,0.2023942756806608,true,false
1127,67.0,0.016557399845936748,-0.0784000015258789,0.19382996768719082,true,false
1128,67.41999998688698,0.020560148002352063,0.33319999363422365,0.29815788034461305,false,false
1129,67.7531999805212,0.020113815861603795,0.24813599859094576,0.2944677931523955,false,false
1130,68.00133597911214,0.019791963370244966,0.16477328182606651,0.29110453707826356,false,false
1131,68.16610926093821,0.019550097537518418,0.08307781780646721,0.28804063080548314,false,false
1132,68.24918707874468,0.019329999623394073,0.0030162615090425808,0.2852524760168988,false,false
1133,68.25220334025373,0.019129710515768623,-0.07544406518948656,0.2827152550861648,false,false
1134,68.17675927506424,0.01894744742257667,-0.15233518685055708,0.2804063839726556,false,false
1135,68.02442408821369,0.018781588002991956,-0.22768848754498797,0.27830531119880964,false,false
1136,67.79673560066871,0.01863065592682003,-0.30153472366278034,0.276393334919507,false,false
1137,67.49520087700593,0.018493307733545225,-0.3739040364667221,0.274653436455198,false,false
1138,67.1212968405392,0.01836832087406305,-0.4448259643949201,0.27307012880704623,false,false
1139,66.67647087614428,0.018254582828656364,-0.5143294551172826,0.2716293188057042,false,false
